BINARY is TEMP# ObjectProperty
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003603 Class
BINARY SubClassOf ATO_0003603 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003604 Class
BINARY SubClassOf ATO_0003604 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003605 Class
BINARY SubClassOf ATO_0003605 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003606 Class
BINARY SubClassOf ATO_0003606 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003607 Class
BINARY SubClassOf ATO_0003607 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003608 Class
BINARY SubClassOf ATO_0003608 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003609 Class
BINARY SubClassOf ATO_0003609 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003610 Class
BINARY SubClassOf ATO_0003610 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003611 Class
BINARY SubClassOf ATO_0003611 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003612 Class
BINARY SubClassOf ATO_0003612 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003613 Class
BINARY SubClassOf ATO_0003613 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003614 Class
BINARY SubClassOf ATO_0003614 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003615 Class
BINARY SubClassOf ATO_0003615 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003616 Class
BINARY SubClassOf ATO_0003616 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003617 Class
BINARY SubClassOf ATO_0003617 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003618 Class
BINARY SubClassOf ATO_0003618 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003619 Class
BINARY SubClassOf ATO_0003619 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003620 Class
BINARY SubClassOf ATO_0003620 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003621 Class
BINARY SubClassOf ATO_0003621 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003622 Class
BINARY SubClassOf ATO_0003622 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003623 Class
BINARY SubClassOf ATO_0003623 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003624 Class
BINARY SubClassOf ATO_0003624 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003625 Class
BINARY SubClassOf ATO_0003625 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003626 Class
BINARY SubClassOf ATO_0003626 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003627 Class
BINARY SubClassOf ATO_0003627 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003628 Class
BINARY SubClassOf ATO_0003628 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003629 Class
BINARY SubClassOf ATO_0003629 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003630 Class
BINARY SubClassOf ATO_0003630 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003631 Class
BINARY SubClassOf ATO_0003631 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003632 Class
BINARY SubClassOf ATO_0003632 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003633 Class
BINARY SubClassOf ATO_0003633 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003634 Class
BINARY SubClassOf ATO_0003634 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003635 Class
BINARY SubClassOf ATO_0003635 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003636 Class
BINARY SubClassOf ATO_0003636 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003637 Class
BINARY SubClassOf ATO_0003637 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003638 Class
BINARY SubClassOf ATO_0003638 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003639 Class
BINARY SubClassOf ATO_0003639 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003640 Class
BINARY SubClassOf ATO_0003640 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003641 Class
BINARY SubClassOf ATO_0003641 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003642 Class
BINARY SubClassOf ATO_0003642 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003643 Class
BINARY SubClassOf ATO_0003643 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003644 Class
BINARY SubClassOf ATO_0003644 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003645 Class
BINARY SubClassOf ATO_0003645 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003646 Class
BINARY SubClassOf ATO_0003646 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003647 Class
BINARY SubClassOf ATO_0003647 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003648 Class
BINARY SubClassOf ATO_0003648 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003649 Class
BINARY SubClassOf ATO_0003649 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003650 Class
BINARY SubClassOf ATO_0003650 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003651 Class
BINARY SubClassOf ATO_0003651 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003652 Class
BINARY SubClassOf ATO_0003652 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003653 Class
BINARY SubClassOf ATO_0003653 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003654 Class
BINARY SubClassOf ATO_0003654 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003655 Class
BINARY SubClassOf ATO_0003655 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003656 Class
BINARY SubClassOf ATO_0003656 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003657 Class
BINARY SubClassOf ATO_0003657 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003658 Class
BINARY SubClassOf ATO_0003658 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003659 Class
BINARY SubClassOf ATO_0003659 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003660 Class
BINARY SubClassOf ATO_0003660 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003661 Class
BINARY SubClassOf ATO_0003661 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003662 Class
BINARY SubClassOf ATO_0003662 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003663 Class
BINARY SubClassOf ATO_0003663 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003664 Class
BINARY SubClassOf ATO_0003664 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003665 Class
BINARY SubClassOf ATO_0003665 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003666 Class
BINARY SubClassOf ATO_0003666 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003667 Class
BINARY SubClassOf ATO_0003667 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003668 Class
BINARY SubClassOf ATO_0003668 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003669 Class
BINARY SubClassOf ATO_0003669 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003670 Class
BINARY SubClassOf ATO_0003670 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003671 Class
BINARY SubClassOf ATO_0003671 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003672 Class
BINARY SubClassOf ATO_0003672 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003673 Class
BINARY SubClassOf ATO_0003673 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003674 Class
BINARY SubClassOf ATO_0003674 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003675 Class
BINARY SubClassOf ATO_0003675 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003676 Class
BINARY SubClassOf ATO_0003676 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003677 Class
BINARY SubClassOf ATO_0003677 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003678 Class
BINARY SubClassOf ATO_0003678 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003679 Class
BINARY SubClassOf ATO_0003679 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003680 Class
BINARY SubClassOf ATO_0003680 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003681 Class
BINARY SubClassOf ATO_0003681 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003682 Class
BINARY SubClassOf ATO_0003682 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003683 Class
BINARY SubClassOf ATO_0003683 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003684 Class
BINARY SubClassOf ATO_0003684 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003685 Class
BINARY SubClassOf ATO_0003685 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003686 Class
BINARY SubClassOf ATO_0003686 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003687 Class
BINARY SubClassOf ATO_0003687 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003688 Class
BINARY SubClassOf ATO_0003688 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003689 Class
BINARY SubClassOf ATO_0003689 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003690 Class
BINARY SubClassOf ATO_0003690 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003691 Class
BINARY SubClassOf ATO_0003691 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003692 Class
BINARY SubClassOf ATO_0003692 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003693 Class
BINARY SubClassOf ATO_0003693 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003694 Class
BINARY SubClassOf ATO_0003694 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003695 Class
BINARY SubClassOf ATO_0003695 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003696 Class
BINARY SubClassOf ATO_0003696 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003697 Class
BINARY SubClassOf ATO_0003697 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003698 Class
BINARY SubClassOf ATO_0003698 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003699 Class
BINARY SubClassOf ATO_0003699 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003700 Class
BINARY SubClassOf ATO_0003700 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003701 Class
BINARY SubClassOf ATO_0003701 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003702 Class
BINARY SubClassOf ATO_0003702 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003703 Class
BINARY SubClassOf ATO_0003703 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003704 Class
BINARY SubClassOf ATO_0003704 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003705 Class
BINARY SubClassOf ATO_0003705 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003706 Class
BINARY SubClassOf ATO_0003706 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003707 Class
BINARY SubClassOf ATO_0003707 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003708 Class
BINARY SubClassOf ATO_0003708 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003709 Class
BINARY SubClassOf ATO_0003709 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003710 Class
BINARY SubClassOf ATO_0003710 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003711 Class
BINARY SubClassOf ATO_0003711 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003712 Class
BINARY SubClassOf ATO_0003712 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003713 Class
BINARY SubClassOf ATO_0003713 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003714 Class
BINARY SubClassOf ATO_0003714 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003715 Class
BINARY SubClassOf ATO_0003715 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003716 Class
BINARY SubClassOf ATO_0003716 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003717 Class
BINARY SubClassOf ATO_0003717 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003718 Class
BINARY SubClassOf ATO_0003718 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003719 Class
BINARY SubClassOf ATO_0003719 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003720 Class
BINARY SubClassOf ATO_0003720 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003721 Class
BINARY SubClassOf ATO_0003721 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003722 Class
BINARY SubClassOf ATO_0003722 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003723 Class
BINARY SubClassOf ATO_0003723 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003724 Class
BINARY SubClassOf ATO_0003724 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003725 Class
BINARY SubClassOf ATO_0003725 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003726 Class
BINARY SubClassOf ATO_0003726 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003727 Class
BINARY SubClassOf ATO_0003727 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003728 Class
BINARY SubClassOf ATO_0003728 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003729 Class
BINARY SubClassOf ATO_0003729 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003730 Class
BINARY SubClassOf ATO_0003730 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003731 Class
BINARY SubClassOf ATO_0003731 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003732 Class
BINARY SubClassOf ATO_0003732 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003733 Class
BINARY SubClassOf ATO_0003733 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003734 Class
BINARY SubClassOf ATO_0003734 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003735 Class
BINARY SubClassOf ATO_0003735 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003736 Class
BINARY SubClassOf ATO_0003736 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003737 Class
BINARY SubClassOf ATO_0003737 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003738 Class
BINARY SubClassOf ATO_0003738 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003739 Class
BINARY SubClassOf ATO_0003739 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003740 Class
BINARY SubClassOf ATO_0003740 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003741 Class
BINARY SubClassOf ATO_0003741 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003742 Class
BINARY SubClassOf ATO_0003742 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003743 Class
BINARY SubClassOf ATO_0003743 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003744 Class
BINARY SubClassOf ATO_0003744 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003745 Class
BINARY SubClassOf ATO_0003745 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003746 Class
BINARY SubClassOf ATO_0003746 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003747 Class
BINARY SubClassOf ATO_0003747 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003748 Class
BINARY SubClassOf ATO_0003748 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003749 Class
BINARY SubClassOf ATO_0003749 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003750 Class
BINARY SubClassOf ATO_0003750 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003751 Class
BINARY SubClassOf ATO_0003751 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003752 Class
BINARY SubClassOf ATO_0003752 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003753 Class
BINARY SubClassOf ATO_0003753 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003754 Class
BINARY SubClassOf ATO_0003754 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003755 Class
BINARY SubClassOf ATO_0003755 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003756 Class
BINARY SubClassOf ATO_0003756 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003757 Class
BINARY SubClassOf ATO_0003757 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003758 Class
BINARY SubClassOf ATO_0003758 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003759 Class
BINARY SubClassOf ATO_0003759 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003760 Class
BINARY SubClassOf ATO_0003760 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003761 Class
BINARY SubClassOf ATO_0003761 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003762 Class
BINARY SubClassOf ATO_0003762 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003763 Class
BINARY SubClassOf ATO_0003763 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003764 Class
BINARY SubClassOf ATO_0003764 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003765 Class
BINARY SubClassOf ATO_0003765 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003766 Class
BINARY SubClassOf ATO_0003766 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003767 Class
BINARY SubClassOf ATO_0003767 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003768 Class
BINARY SubClassOf ATO_0003768 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003769 Class
BINARY SubClassOf ATO_0003769 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003770 Class
BINARY SubClassOf ATO_0003770 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003771 Class
BINARY SubClassOf ATO_0003771 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003772 Class
BINARY SubClassOf ATO_0003772 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003773 Class
BINARY SubClassOf ATO_0003773 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003774 Class
BINARY SubClassOf ATO_0003774 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003775 Class
BINARY SubClassOf ATO_0003775 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003776 Class
BINARY SubClassOf ATO_0003776 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003777 Class
BINARY SubClassOf ATO_0003777 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003778 Class
BINARY SubClassOf ATO_0003778 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003779 Class
BINARY SubClassOf ATO_0003779 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003780 Class
BINARY SubClassOf ATO_0003780 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003781 Class
BINARY SubClassOf ATO_0003781 ATO_0001005,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003782 Class
BINARY SubClassOf ATO_0003782 ATO_0001005,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003783 Class
BINARY SubClassOf ATO_0003783 ATO_0001005,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003784 Class
BINARY SubClassOf ATO_0003784 ATO_0001426,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003785 Class
BINARY SubClassOf ATO_0003785 ATO_0001426,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003786 Class
BINARY SubClassOf ATO_0003786 ATO_0001426,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003787 Class
BINARY SubClassOf ATO_0003787 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003788 Class
BINARY SubClassOf ATO_0003788 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003789 Class
BINARY SubClassOf ATO_0003789 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003790 Class
BINARY SubClassOf ATO_0003790 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003791 Class
BINARY SubClassOf ATO_0003791 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003792 Class
BINARY SubClassOf ATO_0003792 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003793 Class
BINARY SubClassOf ATO_0003793 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003794 Class
BINARY SubClassOf ATO_0003794 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003795 Class
BINARY SubClassOf ATO_0003795 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003796 Class
BINARY SubClassOf ATO_0003796 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003797 Class
BINARY SubClassOf ATO_0003797 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003798 Class
BINARY SubClassOf ATO_0003798 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003799 Class
BINARY SubClassOf ATO_0003799 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003800 Class
BINARY SubClassOf ATO_0003800 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003801 Class
BINARY SubClassOf ATO_0003801 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003802 Class
BINARY SubClassOf ATO_0003802 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003803 Class
BINARY SubClassOf ATO_0003803 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003804 Class
BINARY SubClassOf ATO_0003804 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003805 Class
