BINARY is boolean Datatype
BINARY SubClassOf EUPATH_0011854 STATO_0000190
BINARY is EUPATH_0011855 Class
BINARY equiv EUPATH_0011855 OBI_0003264_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_1496)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011855 OBI_0003264,
BINARY SubClassOf EUPATH_0011855 STATO_0000190
BINARY is EUPATH_0011856 Class
BINARY equiv EUPATH_0011856 OBI_0003265_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_5758)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011856 OBI_0003265,
BINARY SubClassOf EUPATH_0011856 STATO_0000190
BINARY is EUPATH_0011864 Class
BINARY equiv EUPATH_0011864 OBI_0003265_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_102285)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011864 OBI_0003265,
BINARY SubClassOf EUPATH_0011864 STATO_0000190
BINARY is EUPATH_0011865 Class
BINARY equiv EUPATH_0011865 OBI_0003264_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_1773)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011865 OBI_0003264,
BINARY SubClassOf EUPATH_0011865 STATO_0000190
BINARY is EUPATH_0011866 Class
BINARY equiv EUPATH_0011866 OBI_0003266_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_647514)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011866 EUPATH_0015364,
BINARY SubClassOf EUPATH_0011866 OBI_0003266,
BINARY SubClassOf EUPATH_0011866 STATO_0000190
BINARY is EUPATH_0011867 Class
BINARY equiv EUPATH_0011867 OBI_0003266_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_489821)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011867 EUPATH_0015365,
BINARY SubClassOf EUPATH_0011867 OBI_0003266,
BINARY SubClassOf EUPATH_0011867 STATO_0000190
BINARY is EUPATH_0011868 Class
BINARY equiv EUPATH_0011868 OBI_0003264_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_702)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011868 OBI_0003264,
BINARY SubClassOf EUPATH_0011868 STATO_0000190
BINARY is EUPATH_0011870 Class
BINARY equiv EUPATH_0011870 OBI_0003265_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_6181)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011870 OBI_0003265,
BINARY SubClassOf EUPATH_0011870 STATO_0000190
BINARY is EUPATH_0011882 Class
BINARY equiv EUPATH_0011882 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5759)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0011882 OBI_0003265
BINARY is EUPATH_0011958 Class
BINARY equiv EUPATH_0011958 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_662)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011958 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011958 OBI_0003246
BINARY is EUPATH_0011959 Class
BINARY equiv EUPATH_0011959 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_10239)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011959 EUPATH_0000801,
BINARY SubClassOf EUPATH_0011959 OBI_0003246
BINARY is EUPATH_0011960 Class
BINARY equiv EUPATH_0011960 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_629)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011960 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011960 OBI_0003246
BINARY is EUPATH_0011965 Class
BINARY equiv EUPATH_0011965 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_642)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011965 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011965 OBI_0003246
BINARY is EUPATH_0011967 Class
BINARY equiv EUPATH_0011967 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_2)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011967 EUPATH_0000801,
BINARY SubClassOf EUPATH_0011967 OBI_0003246
BINARY is EUPATH_0011969 Class
BINARY equiv EUPATH_0011969 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_194)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011969 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011969 OBI_0003246
BINARY is EUPATH_0011976 Class
BINARY equiv EUPATH_0011976 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_561)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011976 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011976 OBI_0003246
BINARY is EUPATH_0011981 Class
BINARY equiv EUPATH_0011981 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_702)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011981 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011981 OBI_0003246
BINARY is EUPATH_0011983 Class
BINARY equiv EUPATH_0011983 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_590)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011983 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011983 OBI_0003246
BINARY is EUPATH_0011984 Class
BINARY equiv EUPATH_0011984 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_620)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011984 EUPATH_0011967,
BINARY SubClassOf EUPATH_0011984 OBI_0003246
BINARY is EUPATH_0011989 Class
BINARY equiv EUPATH_0011989 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_122928)_and_(OBI_0000312_some_OBI_0000911)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011989 EUPATH_0011959,
