BINARY is nonNegativeInteger Datatype
BINARY SubClassOf UBERON_0000061 RO_0002497_some_UBERON_0000071
BINARY is UBERON_0000062 Class
BINARY DisjointWith UBERON_0000062 UBERON_0034921
BINARY is UBERON_0000063 Class
BINARY SubClassOf UBERON_0000063 UBERON_0000064
BINARY is UBERON_0000064 Class
BINARY is UBERON_0000065 Class
BINARY SubClassOf UBERON_0000065 UBERON_0001005,
BINARY SubClassOf UBERON_0000065 UBERON_0004119,
BINARY SubClassOf UBERON_0000065 RO_0002202_some_UBERON_0007026,
BINARY SubClassOf UBERON_0000065 RO_0002202_some_UBERON_0008947
BINARY is UBERON_0000066 Class
BINARY is UBERON_0000068 Class
BINARY is UBERON_0000069 Class
BINARY is UBERON_0000071 Class
BINARY is UBERON_0000072 Class
BINARY equiv UBERON_0000072 UBERON_0013522_and_(BFO_0000050_some_UBERON_0000065)
BINARY SubClassOf UBERON_0000072 UBERON_0004119,
BINARY SubClassOf UBERON_0000072 UBERON_0013522,
BINARY SubClassOf UBERON_0000072 BFO_0000050_some_UBERON_0000065
BINARY is UBERON_0000073 Class
BINARY equiv UBERON_0000073 UBERON_0000481_and_(BFO_0000050_some_UBERON_0001016)
BINARY SubClassOf UBERON_0000073 UBERON_0000481,
BINARY SubClassOf UBERON_0000073 BFO_0000050_some_NCBITaxon_6072,
BINARY SubClassOf UBERON_0000073 BFO_0000050_some_UBERON_0001016
BINARY is UBERON_0000075 Class
BINARY SubClassOf UBERON_0000075 UBERON_0011216,
BINARY SubClassOf UBERON_0000075 BFO_0000050_some_UBERON_0001434,
BINARY SubClassOf UBERON_0000075 RO_0002160_some_NCBITaxon_7711,
BINARY SubClassOf UBERON_0000075 RO_0002473_some_UBERON_0004765
BINARY is UBERON_0000076 Class
BINARY is UBERON_0000077 Class
BINARY equiv UBERON_0000077 UBERON_0000061_and_(RO_0002202_some_UBERON_0000925)_and_(RO_0002202_some_UBERON_0000926)
BINARY SubClassOf UBERON_0000077 UBERON_0000061,
BINARY SubClassOf UBERON_0000077 UBERON_0004119,
BINARY SubClassOf UBERON_0000077 UBERON_0004120
BINARY is UBERON_0000078 Class
BINARY equiv UBERON_0000078 UBERON_0000061_and_(RO_0002202_some_UBERON_0000924)_and_(RO_0002202_some_UBERON_0000925)_and_(RO_0002202_some_UBERON_0000926)
BINARY SubClassOf UBERON_0000078 UBERON_0000061,
BINARY SubClassOf UBERON_0000078 UBERON_0000077,
BINARY SubClassOf UBERON_0000078 UBERON_0004121
BINARY is UBERON_0000080 Class
BINARY SubClassOf UBERON_0000080 UBERON_0002113,
BINARY SubClassOf UBERON_0000080 UBERON_0004120,
