BINARY is integer Datatype
BINARY SubClassOf Stellerite Mineral
BINARY is Stenhuggarite Class
BINARY SubClassOf Stenhuggarite Mineral
BINARY is Stenonite Class
BINARY SubClassOf Stenonite Mineral
BINARY is Stepanovite Class
BINARY SubClassOf Stepanovite Mineral
BINARY is Stephanite Class
BINARY SubClassOf Stephanite Mineral
BINARY is Stercorite Class
BINARY SubClassOf Stercorite Mineral
BINARY is Sterlinghillite Class
BINARY SubClassOf Sterlinghillite Mineral
BINARY is Sternbergite Class
BINARY SubClassOf Sternbergite Mineral
BINARY is Steropesite Class
BINARY SubClassOf Steropesite Mineral
BINARY is Sterrettite Class
BINARY SubClassOf Sterrettite Mineral
BINARY is Sterryite Class
BINARY SubClassOf Sterryite Mineral
BINARY is Stetefeldtite Class
BINARY SubClassOf Stetefeldtite Mineral
BINARY is Stetfeldtite Class
BINARY SubClassOf Stetfeldtite Mineral
BINARY is Stevensite Class
BINARY SubClassOf Stevensite Mineral
BINARY is Steverustite Class
BINARY SubClassOf Steverustite Mineral
BINARY is Stewartite Class
BINARY SubClassOf Stewartite Mineral
BINARY is Stibarsen Class
BINARY SubClassOf Stibarsen Mineral
BINARY is Stibiconite Class
BINARY SubClassOf Stibiconite Mineral
BINARY is Stibiobetafite Class
BINARY SubClassOf Stibiobetafite Mineral
BINARY is Stibioclaudetite Class
BINARY SubClassOf Stibioclaudetite Mineral
BINARY is Stibiocolumbite Class
BINARY SubClassOf Stibiocolumbite Mineral
BINARY is Stibiocolusite Class
BINARY SubClassOf Stibiocolusite Mineral
BINARY is Stibioenargite Class
BINARY SubClassOf Stibioenargite Mineral
BINARY is Stibiomicrolite Class
BINARY SubClassOf Stibiomicrolite Mineral
BINARY is Stibiopalladinite Class
BINARY SubClassOf Stibiopalladinite Mineral
BINARY is Stibiotantalite Class
BINARY SubClassOf Stibiotantalite Mineral
BINARY is Stibium Class
BINARY SubClassOf Stibium Mineral
BINARY is Stibivanite Class
BINARY SubClassOf Stibivanite Mineral
BINARY is Stibnite Class
BINARY SubClassOf Stibnite Mineral
BINARY is Stichtite Class
BINARY SubClassOf Stichtite Mineral
BINARY is Stilbite Class
BINARY SubClassOf Stilbite Mineral
BINARY is Stilbite_Ca Class
BINARY SubClassOf Stilbite_Ca Mineral
BINARY is Stilbite_Na Class
BINARY SubClassOf Stilbite_Na Mineral
BINARY is Stilleite Class
BINARY SubClassOf Stilleite Mineral
BINARY is Stillwaterite Class
BINARY SubClassOf Stillwaterite Mineral
BINARY is Stillwellite_Ce Class
BINARY SubClassOf Stillwellite_Ce Mineral
BINARY is Stilpnomelane Class
BINARY SubClassOf Stilpnomelane Mineral
BINARY is Stishovite Class
BINARY SubClassOf Stishovite Mineral
BINARY is Stistaite Class
BINARY SubClassOf Stistaite Mineral
BINARY is Stoiberite Class
BINARY SubClassOf Stoiberite Mineral
BINARY is Stokesite Class
BINARY SubClassOf Stokesite Mineral
BINARY is Stolzite Class
BINARY SubClassOf Stolzite Mineral
BINARY is Stoppaniite Class
BINARY SubClassOf Stoppaniite Mineral
BINARY is Stornesite_Y Class
BINARY SubClassOf Stornesite_Y Mineral
BINARY is Stottite Class
BINARY SubClassOf Stottite Mineral
BINARY is Straczekite Class
BINARY SubClassOf Straczekite Mineral
BINARY is Straetlingite Class
BINARY SubClassOf Straetlingite Mineral
BINARY is Strakhovite Class
BINARY SubClassOf Strakhovite Mineral
BINARY is Stranskiite Class
BINARY SubClassOf Stranskiite Mineral
BINARY is Strashimirite Class
BINARY SubClassOf Strashimirite Mineral
BINARY is Stratlingite Class
BINARY SubClassOf Stratlingite Mineral
BINARY is Stratopeite Class
BINARY SubClassOf Stratopeite Mineral
BINARY is Strelkinite Class
BINARY SubClassOf Strelkinite Mineral
BINARY is Strengite Class
BINARY SubClassOf Strengite Mineral
BINARY is Stringhamite Class
BINARY SubClassOf Stringhamite Mineral
BINARY is Stromeyerite Class
BINARY SubClassOf Stromeyerite Mineral
BINARY is Stronalsite Class
BINARY SubClassOf Stronalsite Mineral
BINARY is Strontianite Class
BINARY SubClassOf Strontianite Mineral
BINARY is Strontio_orthojoaquinite Class
BINARY SubClassOf Strontio_orthojoaquinite Mineral
BINARY is Strontioborite Class
BINARY SubClassOf Strontioborite Mineral
BINARY is Strontiochevkinite Class
BINARY SubClassOf Strontiochevkinite Mineral
BINARY is Strontiodresserite Class
BINARY SubClassOf Strontiodresserite Mineral
BINARY is Strontioginorite Class
BINARY SubClassOf Strontioginorite Mineral
BINARY is Strontiojoaquinite Class
BINARY SubClassOf Strontiojoaquinite Mineral
BINARY is Strontiomelane Class
BINARY SubClassOf Strontiomelane Mineral
BINARY is Strontiopiemontite Class
BINARY SubClassOf Strontiopiemontite Mineral
BINARY is Strontiopyrochlore Class
BINARY SubClassOf Strontiopyrochlore Mineral
BINARY is Strontiowhitlockite Class
BINARY SubClassOf Strontiowhitlockite Mineral
BINARY is Strontium_Hilgardite Class
BINARY SubClassOf Strontium_Hilgardite Mineral
BINARY is Strontium_apatite Class
BINARY SubClassOf Strontium_apatite Mineral
BINARY is Strontiumbrewsterite Class
BINARY SubClassOf Strontiumbrewsterite Mineral
BINARY is Strueverite Class
BINARY SubClassOf Strueverite Mineral
BINARY is Strunzite Class
BINARY SubClassOf Strunzite Mineral
BINARY is Struverite Class
BINARY SubClassOf Struverite Mineral
BINARY is Struvite Class
BINARY SubClassOf Struvite Mineral
BINARY is Struvite_K Class
BINARY SubClassOf Struvite_K Mineral
BINARY is Studenitsite Class
BINARY SubClassOf Studenitsite Mineral
BINARY is Studtite Class
BINARY SubClassOf Studtite Mineral
BINARY is Stuetzite Class
BINARY SubClassOf Stuetzite Mineral
BINARY is Stumpflite Class
BINARY SubClassOf Stumpflite Mineral
BINARY is Sturmanite Class
BINARY SubClassOf Sturmanite Mineral
BINARY is Sturtite Class
BINARY SubClassOf Sturtite Mineral
BINARY is Stutzite Class
BINARY SubClassOf Stutzite Mineral
BINARY is Stypticite Class
BINARY SubClassOf Stypticite Mineral
BINARY is Suanite Class
BINARY SubClassOf Suanite Mineral
BINARY is Succinite Class
BINARY SubClassOf Succinite Mineral
BINARY is Sudburyite Class
BINARY SubClassOf Sudburyite Mineral
BINARY is Sudoite Class
BINARY SubClassOf Sudoite Mineral
BINARY is Sudovikovite Class
BINARY SubClassOf Sudovikovite Mineral
BINARY is Suessite Class
BINARY SubClassOf Suessite Mineral
BINARY is Sugakiite Class
BINARY SubClassOf Sugakiite Mineral
BINARY is Sugilite Class
BINARY SubClassOf Sugilite Mineral
BINARY is Suhailite Class
BINARY SubClassOf Suhailite Mineral
BINARY is Sukulaite Class
BINARY SubClassOf Sukulaite Mineral
BINARY is Sulfatic_cancrinite Class
BINARY SubClassOf Sulfatic_cancrinite Mineral
BINARY is Sulfoborite Class
BINARY SubClassOf Sulfoborite Mineral
BINARY is Sulfur Class
BINARY SubClassOf Sulfur Mineral
BINARY is Sulphohalite Class
BINARY SubClassOf Sulphohalite Mineral
BINARY is Sulphotsumoite Class
BINARY SubClassOf Sulphotsumoite Mineral
BINARY is Sulrhodite Class
BINARY SubClassOf Sulrhodite Mineral
BINARY is Sulvanite Class
BINARY SubClassOf Sulvanite Mineral
BINARY is Sundiusite Class
BINARY SubClassOf Sundiusite Mineral
BINARY is Sunstone Class
BINARY SubClassOf Sunstone Mineral
BINARY is Suolunite Class
BINARY SubClassOf Suolunite Mineral
BINARY is Suredaite Class
BINARY SubClassOf Suredaite Mineral
BINARY is Surinamite Class
BINARY SubClassOf Surinamite Mineral
BINARY is Surite Class
BINARY SubClassOf Surite Mineral
BINARY is Surkhobite Class
BINARY SubClassOf Surkhobite Mineral
BINARY is Sursassite Class
BINARY SubClassOf Sursassite Mineral
BINARY is Susannite Class
BINARY SubClassOf Susannite Mineral
BINARY is Sussexite Class
BINARY SubClassOf Sussexite Mineral
BINARY is Suzukiite Class
BINARY SubClassOf Suzukiite Mineral
BINARY is Svabite Class
BINARY SubClassOf Svabite Mineral
BINARY is Svanbergite Class
BINARY SubClassOf Svanbergite Mineral
BINARY is Sveite Class
BINARY SubClassOf Sveite Mineral
BINARY is Svenekite Class
BINARY SubClassOf Svenekite Mineral
BINARY is Sverigeite Class
BINARY SubClassOf Sverigeite Mineral
BINARY is Svetlozarite Class
BINARY SubClassOf Svetlozarite Mineral
BINARY is Svyatoslavite Class
BINARY SubClassOf Svyatoslavite Mineral
BINARY is Svyazhinite Class
BINARY SubClassOf Svyazhinite Mineral
BINARY is Swaknoite Class
BINARY SubClassOf Swaknoite Mineral
BINARY is Swamboite Class
BINARY SubClassOf Swamboite Mineral
BINARY is Swartzite Class
BINARY SubClassOf Swartzite Mineral
BINARY is Swedenborgite Class
BINARY SubClassOf Swedenborgite Mineral
BINARY is Sweetite Class
BINARY SubClassOf Sweetite Mineral
BINARY is Swelling_chlorite Class
BINARY SubClassOf Swelling_chlorite Mineral
BINARY is Swinefordite Class
BINARY SubClassOf Swinefordite Mineral
BINARY is Switzerite Class
BINARY SubClassOf Switzerite Mineral
BINARY is Sylvanite Class
BINARY SubClassOf Sylvanite Mineral
BINARY is Sylvite Class
BINARY SubClassOf Sylvite Mineral
BINARY is Symesite Class
BINARY SubClassOf Symesite Mineral
BINARY is Symplesite Class
BINARY SubClassOf Symplesite Mineral
BINARY is Synadelphite Class
BINARY SubClassOf Synadelphite Mineral
BINARY is Synchysite_Ce Class
BINARY SubClassOf Synchysite_Ce Mineral
BINARY is Synchysite_Nd Class
BINARY SubClassOf Synchysite_Nd Mineral
BINARY is Synchysite_Y Class
BINARY SubClassOf Synchysite_Y Mineral
BINARY is Syngenite Class
BINARY SubClassOf Syngenite Mineral
BINARY is Szaibelyite Class
BINARY SubClassOf Szaibelyite Mineral
BINARY is Szenicsite Class
BINARY SubClassOf Szenicsite Mineral
BINARY is Szmikite Class
BINARY SubClassOf Szmikite Mineral
BINARY is Szomolnokite Class
BINARY SubClassOf Szomolnokite Mineral
BINARY is Sztrokayite Class
BINARY SubClassOf Sztrokayite Mineral
BINARY is Szymanskiite Class
BINARY SubClassOf Szymanskiite Mineral
BINARY is Taaffeite Class
BINARY SubClassOf Taaffeite Mineral
BINARY is Tacharanite Class
BINARY SubClassOf Tacharanite Mineral
BINARY is Tachyhydrite Class
BINARY SubClassOf Tachyhydrite Mineral
BINARY is Tadzhikite Class
BINARY SubClassOf Tadzhikite Mineral
BINARY is Tadzhikite_Ce Class
BINARY SubClassOf Tadzhikite_Ce Mineral
BINARY is Tadzhikite_Y Class
BINARY SubClassOf Tadzhikite_Y Mineral
BINARY is Taeniolite Class
BINARY SubClassOf Taeniolite Mineral
BINARY is Taenite Class
BINARY SubClassOf Taenite Mineral
BINARY is Tagilite Class
BINARY SubClassOf Tagilite Mineral
BINARY is Taikanite Class
BINARY SubClassOf Taikanite Mineral
BINARY is Taimyrite Class
BINARY SubClassOf Taimyrite Mineral
BINARY is Tainiolite Class
BINARY SubClassOf Tainiolite Mineral
BINARY is Takanelite Class
BINARY SubClassOf Takanelite Mineral
BINARY is Takedaite Class
BINARY SubClassOf Takedaite Mineral
BINARY is Takeuchiite Class
BINARY SubClassOf Takeuchiite Mineral
BINARY is Takovite Class
BINARY SubClassOf Takovite Mineral
BINARY is Talc Class
BINARY SubClassOf Talc Mineral
BINARY is Talmessite Class
BINARY SubClassOf Talmessite Mineral
BINARY is Talnakhite Class
BINARY SubClassOf Talnakhite Mineral
BINARY is Tamaite Class
BINARY SubClassOf Tamaite Mineral
BINARY is Tamarugite Class
BINARY SubClassOf Tamarugite Mineral
BINARY is Tancoite Class
BINARY SubClassOf Tancoite Mineral
BINARY is Taneyamalite Class
BINARY SubClassOf Taneyamalite Mineral
BINARY is Tangeite Class
BINARY SubClassOf Tangeite Mineral
BINARY is Tanohataite Class
BINARY SubClassOf Tanohataite Mineral
BINARY is Tantal_aeschynite_Y Class
BINARY SubClassOf Tantal_aeschynite_Y Mineral
BINARY is Tantalaeschynite_Y Class
BINARY SubClassOf Tantalaeschynite_Y Mineral
BINARY is Tantalcarbide Class
BINARY SubClassOf Tantalcarbide Mineral
BINARY is Tantalite_Fe Class
BINARY SubClassOf Tantalite_Fe Mineral
BINARY is Tantalite_Mg Class
BINARY SubClassOf Tantalite_Mg Mineral
BINARY is Tantalite_Mn Class
BINARY SubClassOf Tantalite_Mn Mineral
BINARY is Tantalowodginite Class
BINARY SubClassOf Tantalowodginite Mineral
BINARY is Tantalum Class
BINARY SubClassOf Tantalum Mineral
BINARY is Tanteuxenite_Y Class
BINARY SubClassOf Tanteuxenite_Y Mineral
BINARY is Tantite Class
BINARY SubClassOf Tantite Mineral
BINARY is Tanzanite Class
BINARY SubClassOf Tanzanite Mineral
BINARY is Tapiolite Class
BINARY SubClassOf Tapiolite Mineral
BINARY is Tapiolite_Fe Class
BINARY SubClassOf Tapiolite_Fe Mineral
BINARY is Tapiolite_Mn Class
BINARY SubClassOf Tapiolite_Mn Mineral
BINARY is Taramellite Class
BINARY SubClassOf Taramellite Mineral
BINARY is Taramite Class
BINARY SubClassOf Taramite Mineral
BINARY is Taranakite Class
BINARY SubClassOf Taranakite Mineral
BINARY is Tarapacaite Class
BINARY SubClassOf Tarapacaite Mineral
BINARY is Tarasovite Class
BINARY SubClassOf Tarasovite Mineral
BINARY is Tarbuttite Class
BINARY SubClassOf Tarbuttite Mineral
BINARY is Tarkianite Class
BINARY SubClassOf Tarkianite Mineral
BINARY is Tarnowitzite_Pb Class
BINARY SubClassOf Tarnowitzite_Pb Mineral
BINARY is Taseqite Class
BINARY SubClassOf Taseqite Mineral
BINARY is Tassieite Class
BINARY SubClassOf Tassieite Mineral
BINARY is Tatarskite Class
BINARY SubClassOf Tatarskite Mineral
BINARY is Tatyanaite Class
BINARY SubClassOf Tatyanaite Mineral
BINARY is Tausonite Class
BINARY SubClassOf Tausonite Mineral
BINARY is Tavorite Class
BINARY SubClassOf Tavorite Mineral
BINARY is Taylorite Class
BINARY SubClassOf Taylorite Mineral
BINARY is Tazheranite Class
BINARY SubClassOf Tazheranite Mineral
BINARY is Tazieffite Class
BINARY SubClassOf Tazieffite Mineral
BINARY is Teallite Class
BINARY SubClassOf Teallite Mineral
BINARY is Tedhadleyite Class
BINARY SubClassOf Tedhadleyite Mineral
BINARY is Teepleite Class
BINARY SubClassOf Teepleite Mineral
BINARY is Tegengrenite Class
BINARY SubClassOf Tegengrenite Mineral
BINARY is Teineite Class
BINARY SubClassOf Teineite Mineral
BINARY is Telargpalite Class
BINARY SubClassOf Telargpalite Mineral
BINARY is Tellurantimony Class
BINARY SubClassOf Tellurantimony Mineral
BINARY is Telluric_Silver Class
BINARY SubClassOf Telluric_Silver Mineral
BINARY is Tellurite Class
BINARY SubClassOf Tellurite Mineral
BINARY is Tellurium Class
BINARY SubClassOf Tellurium Mineral
BINARY is Tellurobismuthite Class
BINARY SubClassOf Tellurobismuthite Mineral
BINARY is Tellurohauchecornite Class
BINARY SubClassOf Tellurohauchecornite Mineral
BINARY is Telluronevskite Class
BINARY SubClassOf Telluronevskite Mineral
BINARY is Telluropalladinite Class
BINARY SubClassOf Telluropalladinite Mineral
BINARY is Telyushenkoite Class
BINARY SubClassOf Telyushenkoite Mineral
BINARY is Temagamite Class
BINARY SubClassOf Temagamite Mineral
BINARY is Temiskamite Class
BINARY SubClassOf Temiskamite Mineral
BINARY is Tengchongite Class
BINARY SubClassOf Tengchongite Mineral
BINARY is Tengerite_Y Class
BINARY SubClassOf Tengerite_Y Mineral
BINARY is Tennantite Class
BINARY SubClassOf Tennantite Mineral
BINARY is Tenorite Class
BINARY SubClassOf Tenorite Mineral
BINARY is Tephroite Class
BINARY SubClassOf Tephroite Mineral
BINARY is Terlinguacreekite Class
BINARY SubClassOf Terlinguacreekite Mineral
BINARY is Terlinguaite Class
BINARY SubClassOf Terlinguaite Mineral
BINARY is Ternesite Class
BINARY SubClassOf Ternesite Mineral
BINARY is Ternovite Class
BINARY SubClassOf Ternovite Mineral
BINARY is Terranovaite Class
BINARY SubClassOf Terranovaite Mineral
BINARY is Terskite Class
BINARY SubClassOf Terskite Mineral
BINARY is Tertschite Class
BINARY SubClassOf Tertschite Mineral
BINARY is Teruggite Class
BINARY SubClassOf Teruggite Mineral
BINARY is Teschemacherite Class
BINARY SubClassOf Teschemacherite Mineral
BINARY is Testibiopalladite Class
BINARY SubClassOf Testibiopalladite Mineral
BINARY is Tetra_auricupride Class
BINARY SubClassOf Tetra_auricupride Mineral
BINARY is Tetra_ferri_annite Class
BINARY SubClassOf Tetra_ferri_annite Mineral
BINARY is Tetra_ferriphlogopite Class
BINARY SubClassOf Tetra_ferriphlogopite Mineral
BINARY is Tetradymite Class
BINARY SubClassOf Tetradymite Mineral
BINARY is Tetraferriannite Class
BINARY SubClassOf Tetraferriannite Mineral
BINARY is Tetraferriphlogopite Class
BINARY SubClassOf Tetraferriphlogopite Mineral
BINARY is Tetraferroplatinum Class
BINARY SubClassOf Tetraferroplatinum Mineral
BINARY is Tetrahedrite Class
BINARY SubClassOf Tetrahedrite Mineral
BINARY is Tetranatrolite Class
BINARY SubClassOf Tetranatrolite Mineral
BINARY is Tetrarooseveltite Class
BINARY SubClassOf Tetrarooseveltite Mineral
BINARY is Tetrataenite Class
BINARY SubClassOf Tetrataenite Mineral
BINARY is Tetrawickmanite Class
BINARY SubClassOf Tetrawickmanite Mineral
BINARY is Texasite Class
BINARY SubClassOf Texasite Mineral
BINARY is Thadeuite Class
BINARY SubClassOf Thadeuite Mineral
BINARY is Thalcusite Class
BINARY SubClassOf Thalcusite Mineral
BINARY is Thalenite_Y Class
BINARY SubClassOf Thalenite_Y Mineral
BINARY is Thalfenisite Class
BINARY SubClassOf Thalfenisite Mineral
BINARY is Thaumasite Class
BINARY SubClassOf Thaumasite Mineral
BINARY is Theisite Class
BINARY SubClassOf Theisite Mineral
BINARY is Thenardite Class
BINARY SubClassOf Thenardite Mineral
BINARY is Theoparacelsite Class
BINARY SubClassOf Theoparacelsite Mineral
BINARY is Theophrastite Class
BINARY SubClassOf Theophrastite Mineral
BINARY is Theresemagnanite Class
BINARY SubClassOf Theresemagnanite Mineral
BINARY is Thermessaite Class
BINARY SubClassOf Thermessaite Mineral
BINARY is Thermonatrite Class
BINARY SubClassOf Thermonatrite Mineral
BINARY is Thinolite Class
BINARY SubClassOf Thinolite Mineral
BINARY is Thomasclarkite_Y Class
BINARY SubClassOf Thomasclarkite_Y Mineral
BINARY is Thometzekite Class
BINARY SubClassOf Thometzekite Mineral
BINARY is Thomsenolite Class
BINARY SubClassOf Thomsenolite Mineral
BINARY is Thomsonite Class
BINARY SubClassOf Thomsonite Mineral
BINARY is Thomsonite_Ca Class
BINARY SubClassOf Thomsonite_Ca Mineral
BINARY is Thomsonite_Sr Class
BINARY SubClassOf Thomsonite_Sr Mineral
BINARY is Thorbastnaesite Class
BINARY SubClassOf Thorbastnaesite Mineral
BINARY is Thorbastnasite Class
BINARY SubClassOf Thorbastnasite Mineral
BINARY is Thoreaulite Class
BINARY SubClassOf Thoreaulite Mineral
BINARY is Thorianite Class
BINARY SubClassOf Thorianite Mineral
BINARY is Thorikosite Class
BINARY SubClassOf Thorikosite Mineral
BINARY is Thorite Class
BINARY SubClassOf Thorite Mineral
BINARY is Thornasite Class
BINARY SubClassOf Thornasite Mineral
BINARY is Thorogummite Class
BINARY SubClassOf Thorogummite Mineral
BINARY is Thorosteenstrupine Class
BINARY SubClassOf Thorosteenstrupine Mineral
BINARY is Thortveitite Class
BINARY SubClassOf Thortveitite Mineral
BINARY is Thorutite Class
BINARY SubClassOf Thorutite Mineral
BINARY is Threadgoldite Class
BINARY SubClassOf Threadgoldite Mineral
BINARY is Thulite Class
BINARY SubClassOf Thulite Mineral
BINARY is Thuringite_Fe Class
BINARY SubClassOf Thuringite_Fe Mineral
BINARY is Tiemannite Class
BINARY SubClassOf Tiemannite Mineral
BINARY is Tienshanite Class
BINARY SubClassOf Tienshanite Mineral
BINARY is Tiettaite Class
BINARY SubClassOf Tiettaite Mineral
BINARY is Tiger_Eye Class
BINARY SubClassOf Tiger_Eye Mineral
BINARY is Tikhonenkovite Class
BINARY SubClassOf Tikhonenkovite Mineral
BINARY is Tilasite Class
BINARY SubClassOf Tilasite Mineral
BINARY is Tilkerodite Class
BINARY SubClassOf Tilkerodite Mineral
BINARY is Tilleyite Class
BINARY SubClassOf Tilleyite Mineral
BINARY is Tillmannsite Class
BINARY SubClassOf Tillmannsite Mineral
BINARY is Tin Class
BINARY SubClassOf Tin Mineral
BINARY is Tin_Ore Class
BINARY SubClassOf Tin_Ore Mineral
BINARY is Tin_pyrites Class
BINARY SubClassOf Tin_pyrites Mineral
BINARY is Tinaksite Class
BINARY SubClassOf Tinaksite Mineral
BINARY is Tincal Class
BINARY SubClassOf Tincal Mineral
BINARY is Tincalconite Class
BINARY SubClassOf Tincalconite Mineral
BINARY is Tinnunculite Class
BINARY SubClassOf Tinnunculite Mineral
BINARY is Tinsleyite Class
BINARY SubClassOf Tinsleyite Mineral
BINARY is Tinticite Class
BINARY SubClassOf Tinticite Mineral
BINARY is Tintinaite Class
BINARY SubClassOf Tintinaite Mineral
BINARY is Tinzenite Class
BINARY SubClassOf Tinzenite Mineral
BINARY is Tiptopite Class
BINARY SubClassOf Tiptopite Mineral
BINARY is Tiragalloite Class
BINARY SubClassOf Tiragalloite Mineral
BINARY is Tirodite Class
BINARY SubClassOf Tirodite Mineral
BINARY is Tirolit Class
BINARY SubClassOf Tirolit Mineral
BINARY is Tischendorfite Class
BINARY SubClassOf Tischendorfite Mineral
BINARY is Tisinalite Class
BINARY SubClassOf Tisinalite Mineral
BINARY is Tistarite Class
BINARY SubClassOf Tistarite Mineral
BINARY is Titanclinohumite Class
BINARY SubClassOf Titanclinohumite Mineral
BINARY is Titanic_Iron_Ore Class
BINARY SubClassOf Titanic_Iron_Ore Mineral
BINARY is Titanite Class
BINARY SubClassOf Titanite Mineral
BINARY is Titanium Class
BINARY SubClassOf Titanium Mineral
BINARY is Titanoelpidite Class
BINARY SubClassOf Titanoelpidite Mineral
BINARY is Titanoferrite Class
BINARY SubClassOf Titanoferrite Mineral
BINARY is Titanowodginite Class
BINARY SubClassOf Titanowodginite Mineral
BINARY is Titantaramellite Class
BINARY SubClassOf Titantaramellite Mineral
BINARY is Tivanite Class
BINARY SubClassOf Tivanite Mineral
BINARY is Tlalocite Class
BINARY SubClassOf Tlalocite Mineral
BINARY is Tlapallite Class
BINARY SubClassOf Tlapallite Mineral
BINARY is Tobelite Class
BINARY SubClassOf Tobelite Mineral
BINARY is Tobermorite Class
BINARY SubClassOf Tobermorite Mineral
BINARY is Tochilinite Class
BINARY SubClassOf Tochilinite Mineral
BINARY is Tocornalite Class
BINARY SubClassOf Tocornalite Mineral
BINARY is Toddite Class
BINARY SubClassOf Toddite Mineral
BINARY is Todorokite Class
BINARY SubClassOf Todorokite Mineral
BINARY is Tokkoite Class
BINARY SubClassOf Tokkoite Mineral
BINARY is Tokyoite Class
BINARY SubClassOf Tokyoite Mineral
BINARY is Tolbachite Class
BINARY SubClassOf Tolbachite Mineral
BINARY is Tolovkite Class
BINARY SubClassOf Tolovkite Mineral
BINARY is Tombarthite_Y Class
BINARY SubClassOf Tombarthite_Y Mineral
BINARY is Tomichite Class
BINARY SubClassOf Tomichite Mineral
BINARY is Tongbaite Class
BINARY SubClassOf Tongbaite Mineral
BINARY is Tongxinite Class
BINARY SubClassOf Tongxinite Mineral
BINARY is Tooeleite Class
BINARY SubClassOf Tooeleite Mineral
BINARY is Topaz Class
BINARY SubClassOf Topaz Mineral
BINARY is Topazolite Class
BINARY SubClassOf Topazolite Mineral
BINARY is Torbernite Class
BINARY SubClassOf Torbernite Mineral
BINARY is Tornebohmite_Ce Class
BINARY SubClassOf Tornebohmite_Ce Mineral
BINARY is Tornebohmite_La Class
BINARY SubClassOf Tornebohmite_La Mineral
BINARY is Torreyite Class
BINARY SubClassOf Torreyite Mineral
BINARY is Tosudite Class
BINARY SubClassOf Tosudite Mineral
BINARY is Tounkite Class
BINARY SubClassOf Tounkite Mineral
BINARY is Toyohaite Class
BINARY SubClassOf Toyohaite Mineral
BINARY is Trabzonite Class
BINARY SubClassOf Trabzonite Mineral
BINARY is Tranquillityite Class
BINARY SubClassOf Tranquillityite Mineral
BINARY is Traskite Class
BINARY SubClassOf Traskite Mineral
BINARY is Trattnerite Class
BINARY SubClassOf Trattnerite Mineral
BINARY is Travertine Class
BINARY SubClassOf Travertine Mineral
BINARY is Treasurite Class
BINARY SubClassOf Treasurite Mineral
BINARY is Trechmannite Class
BINARY SubClassOf Trechmannite Mineral
BINARY is Trembathite Class
BINARY SubClassOf Trembathite Mineral
BINARY is Tremolite Class
BINARY SubClassOf Tremolite Mineral
BINARY is Trevorite Class
BINARY SubClassOf Trevorite Mineral
BINARY is Triangulite Class
BINARY SubClassOf Triangulite Mineral
BINARY is Trichalcite Class
BINARY SubClassOf Trichalcite Mineral
BINARY is Tridymite Class
BINARY SubClassOf Tridymite Mineral
BINARY is Trigonite Class
BINARY SubClassOf Trigonite Mineral
BINARY is Trikalsilite Class
BINARY SubClassOf Trikalsilite Mineral
BINARY is Trilithionite Class
BINARY SubClassOf Trilithionite Mineral
BINARY is Trimerite Class
BINARY SubClassOf Trimerite Mineral
BINARY is Trimounsite_Y Class
BINARY SubClassOf Trimounsite_Y Mineral
BINARY is Trinitite Class
BINARY SubClassOf Trinitite Mineral
BINARY is Triphane Class
BINARY SubClassOf Triphane Mineral
BINARY is Triphylite Class
BINARY SubClassOf Triphylite Mineral
BINARY is Triplite Class
BINARY SubClassOf Triplite Mineral
BINARY is Triploidite Class
BINARY SubClassOf Triploidite Mineral
BINARY is Trippkeite Class
BINARY SubClassOf Trippkeite Mineral
BINARY is Tripuhyite Class
BINARY SubClassOf Tripuhyite Mineral
BINARY is Tristramite Class
BINARY SubClassOf Tristramite Mineral
BINARY is Tritomite Class
BINARY SubClassOf Tritomite Mineral
BINARY is Tritomite_Ce Class
BINARY SubClassOf Tritomite_Ce Mineral
BINARY is Tritomite_Y Class
BINARY SubClassOf Tritomite_Y Mineral
BINARY is Troegerite Class
BINARY SubClassOf Troegerite Mineral
BINARY is Trogerite Class
BINARY SubClassOf Trogerite Mineral
BINARY is Trogtalite Class
BINARY SubClassOf Trogtalite Mineral
BINARY is Troilite Class
BINARY SubClassOf Troilite Mineral
BINARY is Trolleite Class
BINARY SubClassOf Trolleite Mineral
BINARY is Trona Class
BINARY SubClassOf Trona Mineral
BINARY is Troostite Class
BINARY SubClassOf Troostite Mineral
BINARY is Truestedtite Class
BINARY SubClassOf Truestedtite Mineral
BINARY is Truscottite Class
BINARY SubClassOf Truscottite Mineral
BINARY is Trustedtite Class
BINARY SubClassOf Trustedtite Mineral
BINARY is Tsaregorodtsevite Class
BINARY SubClassOf Tsaregorodtsevite Mineral
BINARY is Tsavorite Class
BINARY SubClassOf Tsavorite Mineral
BINARY is Tscheffkinite Class
BINARY SubClassOf Tscheffkinite Mineral
BINARY is Tschermakite Class
BINARY SubClassOf Tschermakite Mineral
BINARY is Tschermigite Class
BINARY SubClassOf Tschermigite Mineral
BINARY is Tschernichite Class
BINARY SubClassOf Tschernichite Mineral
BINARY is Tschortnerite Class
BINARY SubClassOf Tschortnerite Mineral
BINARY is Tsepinite_Ca Class
BINARY SubClassOf Tsepinite_Ca Mineral
BINARY is Tsepinite_K Class
BINARY SubClassOf Tsepinite_K Mineral
BINARY is Tsepinite_Na Class
BINARY SubClassOf Tsepinite_Na Mineral
BINARY is Tsepinite_Sr Class
BINARY SubClassOf Tsepinite_Sr Mineral
BINARY is Tsilaisite Class
BINARY SubClassOf Tsilaisite Mineral
BINARY is Tsnigriite Class
